date_key,year,month,day,day_of_week,is_weekend,is_american_holiday,american_holiday_name,is_canadian_holiday,canadian_holiday_name
7d4f67ce-2f07-45f9-a322-2d752d4a94c7,2019,3,22,Friday,False,False,,False,
c46c6504-0a15-44ad-b751-8d63ddefd819,2019,5,12,Sunday,True,False,,False,
33ba6e49-adc0-444b-83b0-e0a27e4a68a5,2019,5,8,Wednesday,False,False,,False,
cf529bdc-52cc-4c20-b74d-f80694310fe6,2019,3,21,Thursday,False,False,,False,
38f9b9e3-ab7d-44d5-9be1-87a459dfea48,2019,3,5,Tuesday,False,False,,False,
ebf23380-dd28-4bd1-be98-e569f92c9491,2019,7,26,Friday,False,False,,False,
1add3e02-eed3-49c5-a205-90443a9e79cf,2019,7,5,Friday,False,False,,False,
1670355c-85a3-4c06-861c-a20922171c5e,2018,12,11,Tuesday,False,False,,False,
fee0d720-7859-4cea-8d0a-3f719acb394c,2018,11,15,Thursday,False,False,,False,
b3568d1a-b3d5-4aa8-ab58-c6f31539cd6b,2018,12,16,Sunday,True,False,,False,
4390aa6d-79db-43b4-bc10-0d959baf4016,2018,12,9,Sunday,True,False,,False,
6f6643f5-539b-4e2b-bade-066822d7cf68,2018,9,14,Friday,False,False,,False,
cb36507d-da42-4069-a20d-39ee94cff5d5,2018,9,28,Friday,False,False,,False,
e0f675ee-77d3-4f82-a63d-0136b7dd4900,2018,8,15,Wednesday,False,False,,False,
d8ac464f-d18b-4a40-969a-1cdded6353c4,2018,10,3,Wednesday,False,False,,False,
367cfe4f-9719-4d15-88ed-6938a144a9fa,2018,8,28,Tuesday,False,False,,False,
ee2d38e5-df47-4d0f-821c-463856be5df0,2018,11,22,Thursday,False,True,Thanksgiving,False,
00e45a4a-2435-466c-8fe4-20d47e552672,2018,12,5,Wednesday,False,False,,False,
6ed99eff-ca1a-4a21-9002-17e630fbed51,2018,11,3,Saturday,True,False,,False,
99bfb0f2-bf6c-495f-a879-62673da92b9a,2018,11,14,Wednesday,False,False,,False,
62a4ac95-290c-4eb1-9451-9788ce36669c,2018,11,9,Friday,False,False,,False,
20d4194a-54bd-4be3-97ce-459a08829c98,2018,10,31,Wednesday,False,False,,False,
0efbffbe-df84-49a5-8cf9-d4c5a7eb46dd,2018,11,17,Saturday,True,False,,False,
a9cc5b7b-cded-40d9-8439-33e92327873d,2018,11,6,Tuesday,False,False,,False,
41360bfa-628e-44c7-a5b6-de26ae252b64,2018,11,2,Friday,False,False,,False,
86f587cf-9660-4bac-86fb-b217b806dfe3,2018,10,8,Monday,False,True,Columbus Day,True,Thanksgiving
104aa445-c332-4510-918b-18f531771a46,2018,10,12,Friday,False,False,,False,
5c206ae6-8dff-4071-a198-56d3383db2c6,2018,9,30,Sunday,True,False,,False,
e947ecc1-fdc6-403c-a87d-82da90d26517,2018,10,16,Tuesday,False,False,,False,
18f8e2ec-f0cf-4942-bcb1-c1bfa6b90639,2018,10,1,Monday,False,False,,False,
87d52c22-7c02-480c-982b-4a9a616e4f61,2018,10,23,Tuesday,False,False,,False,
9bc24225-86f1-485e-904c-256eb2ddd4e7,2018,11,24,Saturday,True,False,,False,
9e24447f-85a2-4ede-a2fe-6e5aff302540,2018,11,30,Friday,False,False,,False,
521605d6-e501-49fb-91cd-3090e4301c16,2019,5,27,Monday,False,True,Memorial Day,False,
3dc287e4-e3b1-478d-876c-c79b78b86eca,2019,5,26,Sunday,True,False,,False,
5bcaedf9-e1e8-4aad-b004-48c0d44350c0,2019,5,28,Tuesday,False,False,,False,
8d58d6fa-0b6b-427f-a8b6-9a1aacf65b2f,2019,5,24,Friday,False,False,,False,
c7a1d6b7-78b4-4855-88bc-b878c1117c73,2019,3,30,Saturday,True,False,,False,
293ece97-180f-46df-bc62-8ab454547366,2019,3,31,Sunday,True,False,,False,
43023767-5480-4dbd-9020-01964b387a8e,2019,6,26,Wednesday,False,False,,False,
9db1b728-6dd9-4058-8abe-5a4083883a3f,2019,6,19,Wednesday,False,False,,False,
82c17e15-0f3c-4215-b4c7-06f1f7cdf36d,2019,6,27,Thursday,False,False,,False,
3d93da8c-ed62-44f5-ac47-cb577e0612dc,2019,6,23,Sunday,True,False,,False,
b5f46d37-40dd-4fc8-94ba-90577ef550a4,2019,6,24,Monday,False,False,,False,
5b52314b-1e66-44ae-ab66-c597358ea8d0,2019,6,16,Sunday,True,False,,False,
82529060-db87-499d-9ca4-8171d85a7dcd,2019,6,21,Friday,False,False,,False,
c8019dc0-50cf-41b2-9817-c6b24027ee22,2019,6,20,Thursday,False,False,,False,
cfd6304d-fa74-4aec-8da9-90fffeaf2cb5,2019,6,28,Friday,False,False,,False,
35b721fd-0da1-4ca0-90d0-c39fcd16d129,2019,6,15,Saturday,True,False,,False,
dce8218a-51b4-4824-b63a-767161f09652,2019,5,21,Tuesday,False,False,,False,
47ec776a-9b88-43e7-9765-98fbb4fa4cec,2019,6,17,Monday,False,False,,False,
e365100e-c3c4-4ece-9252-73981a25d00c,2019,6,29,Saturday,True,False,,False,
154cb1b3-f1cc-4f6e-bfb1-708360603780,2019,6,30,Sunday,True,False,,False,
f93dc999-4f09-4584-9967-8ca737e1a9fa,2019,6,22,Saturday,True,False,,False,
b67a88a3-0e0b-4db5-a996-29c4346962ad,2018,7,24,Tuesday,False,False,,False,
d70004a2-b8f1-4cbe-8924-0297a3ac25fb,2019,2,12,Tuesday,False,False,,False,
af2cefea-4919-4d81-bf41-2ccef93f5890,2019,4,16,Tuesday,False,False,,False,
a4137810-d49e-47d1-9709-e2edf366cd0a,2018,10,27,Saturday,True,False,,False,
a2b026e2-cd9f-4b55-ac0f-56d7597e6228,2019,5,23,Thursday,False,False,,False,
d7cadb90-898f-42db-864f-438e2aa9d79e,2019,5,22,Wednesday,False,False,,False,
a311a41e-e9c9-4648-bc6a-08b76c18b6ab,2019,2,10,Sunday,True,False,,False,
0f69b439-bad6-4f0e-b9d9-da7f7d4a682d,2018,10,28,Sunday,True,False,,False,
96ea4f4d-355c-4cf1-8eea-54ee59a2f542,2019,1,22,Tuesday,False,False,,False,
7debd525-817e-4b9e-8705-75a18d34f8f8,2019,1,18,Friday,False,False,,False,
587d7a74-8cc6-40d8-8248-aaf62ce7cb58,2018,9,27,Thursday,False,False,,False,
131e5534-0f80-479b-8531-8bbdea3925d5,2018,10,17,Wednesday,False,False,,False,
4e639228-bd13-4481-bc1e-20190e5a3c47,2019,1,17,Thursday,False,False,,False,
f4b83024-3c05-4007-ad7c-b8d27472be8f,2018,10,13,Saturday,True,False,,False,
0c15d131-951c-4c9f-ba56-d6621103774d,2018,8,3,Friday,False,False,,False,
d65f425f-112d-425f-a47f-92bc0c9f0e09,2019,8,13,Tuesday,False,False,,False,
5fc4f3cf-5e3a-4c75-a104-1dd6e70055ed,2018,7,30,Monday,False,False,,False,
d8205d66-9f00-45ac-8bde-32c2ae3747d1,2016,7,8,Friday,False,False,,False,
a83a9380-1563-4ab5-b32a-d62cf86b70dc,2018,9,29,Saturday,True,False,,False,
6ac5acfd-974a-4aa2-8a39-9452efc588ea,2019,4,13,Saturday,True,False,,False,
bf58afc5-0fe0-462c-b380-9174c649c26e,2018,8,1,Wednesday,False,False,,False,
1ab1cc8c-62a7-4623-b901-cccacb8f0782,2015,5,16,Saturday,True,False,,False,
375f54ea-4795-4392-b566-973bc8631805,2019,6,3,Monday,False,False,,False,
3831c3d3-c7db-4cfb-9632-d01b928dad96,2019,7,3,Wednesday,False,False,,False,
e66e42d6-025a-4d97-805f-ca1688039e6a,2019,8,15,Thursday,False,False,,False,
7f8ce601-09a0-4578-80ae-c731d541df4f,2019,8,14,Wednesday,False,False,,False,
bd8f5a75-460e-4603-80b8-c1d1a10ed971,2019,8,16,Friday,False,False,,False,
b51cf926-f011-4388-a6be-fb3f394a6c20,2019,8,20,Tuesday,False,False,,False,
13367922-dbf2-4f32-b0f1-9da9c8752b6e,2019,8,19,Monday,False,False,,False,
5a0108b2-c6fd-4755-9072-3f8aaf7bd966,2019,8,25,Sunday,True,False,,False,
7fe41433-947a-404f-afde-a44b952c3e4e,2019,8,26,Monday,False,False,,False,
6d7deee4-2d1f-469f-a30c-b6abb181bbb7,2019,8,24,Saturday,True,False,,False,
a8c522ff-0eed-45cd-a14b-f47753951922,2019,8,22,Thursday,False,False,,False,
51918152-9541-48a5-8fcf-2b1bfa89d79c,2019,7,22,Monday,False,False,,False,
97f59750-2322-479f-9a65-0a74d45da432,2019,8,28,Wednesday,False,False,,False,
d77256f5-17f9-49b2-8121-973cb40246b0,2019,8,27,Tuesday,False,False,,False,
0d03183f-47a6-44eb-ad90-6f5276471816,2019,8,29,Thursday,False,False,,False,
3d31d5ae-11f3-4cb4-8237-9abac9d6ee96,2019,8,23,Friday,False,False,,False,
380c7dd5-eba0-4cd6-b9b1-374d87e41291,2019,8,21,Wednesday,False,False,,False,
b52a2f26-5537-47bd-8433-7f16a3e3ee99,2016,1,30,Saturday,True,False,,False,
2a7c568b-be47-40a2-bd63-4df9bafcf2ff,2019,5,29,Wednesday,False,False,,False,
3ed35ff4-4fa6-4463-aa89-7905ec715b77,2019,5,31,Friday,False,False,,False,
7331ee08-18c9-42fb-a649-2a663481100a,2018,9,15,Saturday,True,False,,False,
8ba8d378-0139-4dcd-9016-dc0f7f3ac19b,2018,8,9,Thursday,False,False,,False,
2a62c99b-5277-4a1c-b34f-471e985a7367,2019,8,18,Sunday,True,False,,False,
7373e992-b3f6-4c87-b882-77a83910dc14,2019,8,17,Saturday,True,False,,False,
74b06785-0f44-4f01-9d1b-f85bdf77cd5e,2019,7,7,Sunday,True,False,,False,
221ea56d-90a3-4dd1-ae89-19f40961ddec,2018,8,17,Friday,False,False,,False,
4f334ac2-c85e-4b56-8904-3330782d62e6,2019,7,23,Tuesday,False,False,,False,
d22ed1ca-aae8-4833-b115-e32f2d8c4280,2019,6,2,Sunday,True,False,,False,
7b452aac-d65e-4bf4-b4be-b9281d1d4f66,2018,11,18,Sunday,True,False,,False,
7fa3bc79-98fc-496a-9bba-6642deacf48e,2018,11,4,Sunday,True,False,,False,
28858a10-cdbe-45d9-9c35-e17cdbdd5a75,2018,8,24,Friday,False,False,,False,
47cd72ab-3d4f-4863-82f8-f3c3fe44491e,2018,10,15,Monday,False,False,,False,
1c326fea-6564-4ccf-9e66-674027a76406,2018,8,31,Friday,False,False,,False,
44d91e05-8c2e-4f5f-8a16-336b576b4a62,2019,6,4,Tuesday,False,False,,False,
f79ea575-5ca4-4342-8668-28feaab9c5b9,2018,7,31,Tuesday,False,False,,False,
c79a7cf3-9eaa-481f-8ea3-e974aaf87c73,2018,11,7,Wednesday,False,False,,False,
778ef454-6ca7-4d19-be47-c4424accc110,2018,8,27,Monday,False,False,,False,
1d4c0285-92d7-47ad-bbe0-334a592698e8,2016,8,12,Friday,False,False,,False,
84b74a14-bcec-4e08-afc0-0ed96b899f75,2018,9,6,Thursday,False,False,,False,
e36a8f21-6b6b-4c50-88b8-6591cba97145,2018,10,18,Thursday,False,False,,False,
e45a5dc1-886d-4371-8a40-0607cbcac1b5,2019,7,8,Monday,False,False,,False,
d1a81482-65f3-49ab-866b-ebb5e6369fee,2020,1,3,Friday,False,False,,False,
29ee434a-8061-400f-92e5-e1b2c5c2edf2,2020,1,4,Saturday,True,False,,False,
0675d6b5-8c70-49f7-ba99-061f29da19f4,2020,1,5,Sunday,True,False,,False,
9f66752c-b988-4158-956e-c256f4f6eb61,2020,1,1,Wednesday,False,True,New Year's Day,True,New Year's Day
29194541-09b7-4f9f-bad8-efe52df84aaa,2019,12,24,Tuesday,False,False,,False,
3eda2eb1-823a-430a-b266-40a788f88d72,2019,12,26,Thursday,False,False,,True,Boxing Day
275b71fb-9409-41d8-8683-b5de459322bf,2020,1,6,Monday,False,False,,False,
a5948588-f3fb-4d1d-8b5e-805dad70a548,2019,12,12,Thursday,False,False,,False,
f4560a77-4394-4409-8a30-45a4dc0c04dd,2019,12,23,Monday,False,False,,False,
e5c08aeb-c8f9-405c-bea5-29e542a5a3f0,2020,1,2,Thursday,False,False,,False,
6c24504d-948d-4f1f-b193-f4c4e54ba47b,2019,12,27,Friday,False,False,,False,
42b6b64b-8cef-4d46-8ddc-d9774fc51085,2019,12,21,Saturday,True,False,,False,
336a4dee-f477-4217-87e7-7959d1637d06,2019,12,31,Tuesday,False,False,,False,
9ee4cb1a-7a12-47cc-969a-8e39e0dc28b7,2019,12,30,Monday,False,False,,False,
51d1cdba-bef5-486e-bf4d-fe2f360db9d4,2019,9,3,Tuesday,False,False,,False,
92643231-c715-4a32-831f-feee4337bc60,2019,12,13,Friday,False,False,,False,
182d5d22-84c9-4691-98a3-f8a8a6b8232a,2019,12,20,Friday,False,False,,False,
a21d8c5e-34e7-48fe-a63c-5dc62731be3f,2019,12,3,Tuesday,False,False,,False,
f8ad20fa-af11-414a-894a-07a4ae4344a1,2019,12,17,Tuesday,False,False,,False,
3af59d50-d191-4c1c-b8a5-90a1b0b7f462,2019,11,21,Thursday,False,False,,False,
0096d54b-7079-49d5-bc2c-94aee21a8a6e,2019,12,22,Sunday,True,False,,False,
85a43702-c424-42b1-9eab-5e59fa1812af,2019,12,1,Sunday,True,False,,False,
07bc36df-130c-4d62-b057-de1189e2b078,2019,11,25,Monday,False,False,,False,
69cdb5d2-dd4a-4f05-8f06-e77c450f9221,2019,12,14,Saturday,True,False,,False,
64c8aefa-aa1b-4996-a279-30646d1149ae,2019,12,29,Sunday,True,False,,False,
cb8ae4b8-bc94-44b1-bc2a-aab192149cf2,2019,12,28,Saturday,True,False,,False,
902cc21a-0d5a-4346-8c31-1756626c7d6f,2019,12,8,Sunday,True,False,,False,
f1005e7a-1c70-41ab-857b-f682d56de8f6,2019,9,24,Tuesday,False,False,,False,
0225eb3e-62ed-45d8-9f36-25df2d6c8243,2019,11,29,Friday,False,False,,False,
63b90626-8dbd-4b36-b55e-a42d844e7b02,2019,12,19,Thursday,False,False,,False,
712f5932-cb97-44ca-9e74-af03a1649419,2019,12,18,Wednesday,False,False,,False,
6609939b-34b1-4d1d-b3c1-0bf26c7c714c,2019,9,28,Saturday,True,False,,False,
b3136eec-0db0-4d6f-89d6-e1237676bd05,2019,11,1,Friday,False,False,,False,
5b9870af-56a3-4f33-a757-d44cd6991dcc,2019,12,9,Monday,False,False,,False,
505e2420-776a-4f61-af35-feccc7bc37a9,2019,10,16,Wednesday,False,False,,False,
f75b9e9c-9b47-44f4-a087-7305ea31d529,2019,12,10,Tuesday,False,False,,False,
17f80ee1-7d96-421b-a41e-643f1f53b963,2019,12,6,Friday,False,False,,False,
91888d95-f4ec-4a0e-9e54-af06f63a77f0,2019,10,31,Thursday,False,False,,False,
b4c2c1e1-8ed0-4591-a3e0-16b317a7d5a4,2019,10,30,Wednesday,False,False,,False,
d17d74fe-06cd-4f26-a7b8-eb70b2d4f690,2019,12,16,Monday,False,False,,False,
a63c181c-d6c0-43ba-a4a4-f2177d7b2958,2019,12,25,Wednesday,False,True,Christmas Day,True,Christmas Day
d2951953-691e-449c-938f-a879b06d9826,2016,3,15,Tuesday,False,False,,False,
7087f887-1779-4d45-9148-8a81750987d4,2018,9,16,Sunday,True,False,,False,
4da172f7-ff77-4209-a411-ccd7274bad5d,2019,10,13,Sunday,True,False,,False,
80795918-6cd3-4c03-9495-c103580613c8,2019,11,5,Tuesday,False,False,,False,
045ee127-e5ee-4e6a-9f51-6c536158a653,2019,10,19,Saturday,True,False,,False,
b784c424-c37e-420a-8dbd-11dfe67f67ff,2019,10,20,Sunday,True,False,,False,
c767886a-38dd-411a-bb9f-f7ba8f05a88d,2019,11,3,Sunday,True,False,,False,
e469069b-3957-4962-9949-2b09f82f8564,2019,12,15,Sunday,True,False,,False,
40624b21-1ad6-4feb-89ca-569b6efca121,2019,11,12,Tuesday,False,False,,False,
554bbf73-9234-4f35-ac3f-ba6699d46f72,2020,1,28,Tuesday,False,False,,False,
79db608d-9b34-484e-9f6a-eab11c399016,2020,1,26,Sunday,True,False,,False,
9f43e159-89d1-4699-a683-a5bbd5c706c1,2020,1,19,Sunday,True,False,,False,
be3b64ed-5bf7-486e-9c40-f4c27de14ea6,2020,1,23,Thursday,False,False,,False,
fdf7d1f6-03bb-41ce-b322-f2aab74bf79b,2020,1,24,Friday,False,False,,False,
472af6cd-bbe4-44b0-9a63-64be1a7156ba,2020,1,27,Monday,False,False,,False,
3ac40bf6-2a63-4989-a385-4718af46e5ea,2020,1,9,Thursday,False,False,,False,
d2149014-8cb7-4e48-bece-9710c0658595,2020,1,21,Tuesday,False,False,,False,
323928fd-e5c7-4b01-9448-f1f9f2c65b7d,2020,1,14,Tuesday,False,False,,False,
c80515f9-2c1b-49d2-82c2-3dd169751b16,2020,1,29,Wednesday,False,False,,False,
635e7caa-4826-466b-828a-e5c39715fc7e,2020,1,18,Saturday,True,False,,False,
fc46b81e-5bae-4781-b398-4884a2ab0369,2020,1,10,Friday,False,False,,False,
785cec4e-0c8a-458e-9af1-50ecf53ac45d,2020,1,20,Monday,False,True,"Martin Luther King, Jr. Day",False,
704e2f03-1181-4374-a307-f9db36bef067,2020,2,10,Monday,False,False,,False,
3216fd8e-56bb-4b88-84fa-9173f8cc0ccc,2020,2,8,Saturday,True,False,,False,
75df5139-ae20-4616-beb2-d28c5cc2ef16,2020,2,7,Friday,False,False,,False,
5a349eec-2d2e-4347-ac22-88b138941012,2020,2,1,Saturday,True,False,,False,
fe68b3e4-d98f-4b97-a14c-035c4592d644,2020,2,9,Sunday,True,False,,False,
a4311ba1-9db0-4173-afa9-c61267cf9018,2020,2,6,Thursday,False,False,,False,
7b1eb6b1-4bd1-45e3-8e09-924dd923af83,2020,2,11,Tuesday,False,False,,False,
39864b5d-1e30-4db1-a9a6-775a674bc152,2019,12,7,Saturday,True,False,,False,
5ee90b5a-855d-4aeb-8cc7-180d1625822f,2018,8,26,Sunday,True,False,,False,
11dd3e85-91f4-4482-ae71-0ac6281926b4,2020,2,2,Sunday,True,False,,False,
62e747f9-3bba-4e64-a36a-7499adbc401d,2019,11,23,Saturday,True,False,,False,
b0783268-0d80-4481-86d8-97938582a690,2020,2,5,Wednesday,False,False,,False,
cf2850c0-5235-41b1-8d97-063ecafdce0d,2020,1,17,Friday,False,False,,False,
e1d6a4e3-9d50-425f-ab28-84ba4f10ba35,2020,1,13,Monday,False,False,,False,
c78158ae-4c96-4e04-9d6f-553a1f9f6f86,2019,10,21,Monday,False,False,,False,
110a62c6-e23b-4bb2-bcbc-8708abb99259,2020,1,30,Thursday,False,False,,False,
d1315103-51b2-4203-a3ec-59d518ee2f4a,2020,2,4,Tuesday,False,False,,False,
03d82123-bdcd-411f-9df5-c933b0af582a,2019,11,19,Tuesday,False,False,,False,
44be5666-105e-4ad6-8a06-2b96e757cc8c,2020,1,16,Thursday,False,False,,False,
03a84293-f039-4a23-8a48-c071131b5918,2020,1,7,Tuesday,False,False,,False,
da43b0c5-dc89-4567-909b-c2fd11ff7978,2019,9,21,Saturday,True,False,,False,
d911c119-c81a-4f0f-8047-a4a73b8fdea8,2018,9,10,Monday,False,False,,False,
ec75689b-b5c6-4932-aeef-5367c43a0b0a,2019,9,12,Thursday,False,False,,False,
13997a84-a970-47b4-8f34-4d7cea42e172,2020,1,25,Saturday,True,False,,False,
cb5f857a-38d7-4340-b908-9d1474913f7f,2019,11,22,Friday,False,False,,False,
1387ac84-e746-4f2b-a7c1-317f331ebf44,2019,10,4,Friday,False,False,,False,
cf6fb842-7c03-4e98-a72b-b4dc7d275908,2020,2,13,Thursday,False,False,,False,
3429b4b0-1503-40e2-ba4c-7a0591a6e8a7,2020,2,12,Wednesday,False,False,,False,
a0166253-b616-4b3c-b7e6-825724cafec4,2020,1,31,Friday,False,False,,False,
b25336df-af39-495a-99db-066bc8bb0884,2020,2,14,Friday,False,False,,False,
b13a3101-98f9-4d13-8761-3e504112ea05,2018,11,13,Tuesday,False,False,,False,
c5c5cc42-641d-4928-94dd-1b95303bedb6,2019,10,26,Saturday,True,False,,False,
a1d1606e-2b65-48fb-9ffd-c406ed0932a8,2019,11,6,Wednesday,False,False,,False,
2bac967d-8eff-4010-8db7-568d6f8c1a87,2019,11,7,Thursday,False,False,,False,
9d7141ff-3bed-4ca2-bdc9-0da269d754dd,2019,11,4,Monday,False,False,,False,
c011a8b8-e9b9-45dc-9b6a-7ec9f20afae6,2019,12,4,Wednesday,False,False,,False,
8826c749-0c71-4799-8878-f4377e3d2a4d,2020,2,3,Monday,False,False,,False,
8e0e75ee-5a4f-4f70-80f7-5ac40c6a1a2b,2018,8,25,Saturday,True,False,,False,
ab547bbc-9ca4-40a4-b1ba-6d2ba7f30b86,2018,8,22,Wednesday,False,False,,False,
7fd45a4e-d495-4c68-a068-dcea3e26b10f,2018,11,23,Friday,False,False,,False,
6386a183-6e8d-45ea-a746-7a5c1b34d294,2016,9,4,Sunday,True,False,,False,
a4dc0585-ba28-4b23-96d4-cac7acfbdb63,2020,1,15,Wednesday,False,False,,False,
e3077812-c133-4210-a923-25018ac40b76,2020,1,8,Wednesday,False,False,,False,
5870c322-ca5a-4afa-84f2-b485d79baef1,2019,11,2,Saturday,True,False,,False,
46e270a6-a9ad-47b1-a4d3-093d73bab646,2019,10,8,Tuesday,False,False,,False,
abdc5378-8b84-4e71-b520-fdba837339df,2018,9,24,Monday,False,False,,False,
af2c816f-0724-4293-b8eb-9d6add463a83,2019,11,27,Wednesday,False,False,,False,
95815ac3-0eec-4622-a4a2-9979a5535e6d,2020,1,12,Sunday,True,False,,False,
4a4d4366-df82-4290-8446-1ca392981e24,2020,1,11,Saturday,True,False,,False,
341f7422-1afd-4ff7-9453-253e3ec93120,2019,10,25,Friday,False,False,,False,
db614f8b-5bbd-4d25-af2a-35fd0d214392,2018,8,7,Tuesday,False,False,,False,
ea4ee8e7-8f8d-4937-bdae-b71c36e20289,2019,9,5,Thursday,False,False,,False,
efad1aaf-1e8d-4aef-848d-610a6b1fc782,2018,8,16,Thursday,False,False,,False,
4bde3e2f-cac9-4300-88c9-564783fd2a9e,2019,11,14,Thursday,False,False,,False,
069b3fbc-d85d-4a7d-abe8-53d478ea0160,2019,11,30,Saturday,True,False,,False,
4f017585-c396-4a52-9a78-dec0aab8fc3e,2019,9,13,Friday,False,False,,False,
5fddc8be-80b2-46a7-a70b-435485dcf53b,2019,9,1,Sunday,True,False,,False,
d4a47beb-aed0-4fb1-8eee-c9d7b372395c,2019,12,5,Thursday,False,False,,False,
71f224ce-5a23-4e8f-92df-0872bc8f29c1,2020,1,22,Wednesday,False,False,,False,
1b7a1956-46ef-4ebd-a434-bdd7e0cd91a7,2019,11,20,Wednesday,False,False,,False,
11023a5f-321e-4a25-8989-dca5d3713b87,2019,11,16,Saturday,True,False,,False,
afbc9484-4b79-4125-80b7-5096ed382776,2019,9,9,Monday,False,False,,False,
20903901-7507-4933-bb6b-567201befccf,2019,11,28,Thursday,False,True,Thanksgiving,False,
65d556d0-d2a7-4dad-a436-1ca06aa218fc,2019,11,24,Sunday,True,False,,False,
9b013e64-d50c-4adb-a319-5a98bdb59c15,2019,9,23,Monday,False,False,,False,
1e77d1d5-c91a-47e7-9dc3-505a56c48632,2019,10,29,Tuesday,False,False,,False,
d85e9b1e-256f-4faa-8d98-8a7f8d411aad,2019,10,1,Tuesday,False,False,,False,
6bc41407-2f9c-4b16-bd2d-ce77e200eeb3,2019,12,2,Monday,False,False,,False,
9e7002e2-ea30-4643-8397-9a0cec7abb92,2019,10,15,Tuesday,False,False,,False,
8cdbccf7-634e-48f2-977c-16785b1ad372,2019,11,11,Monday,False,True,Veterans Day,True,Remembrance Day
7e0231c5-201f-4acd-8330-d5e8dcd5c535,2019,12,11,Wednesday,False,False,,False,
bd9f1f6a-22e9-4f05-8abe-c2b3121f5151,2019,10,18,Friday,False,False,,False,
80680b80-de69-46c3-8a21-8c616860609f,2019,10,9,Wednesday,False,False,,False,
9d300e92-a2dc-462b-af07-895c4f097254,2019,9,17,Tuesday,False,False,,False,
1699e294-78ea-48f1-9317-3152813b796a,2019,9,10,Tuesday,False,False,,False,
cee68662-cb80-40d4-a496-f2bf9e09f6b0,2019,10,17,Thursday,False,False,,False,
94a4666d-3fc5-4426-bac8-8cddb9f54ba4,2019,10,7,Monday,False,False,,False,
ff52aaf6-d645-4b9e-a306-1ce170e26518,2019,10,11,Friday,False,False,,False,
a4a43aac-c959-411b-9d85-d58e0c7d644a,2019,9,14,Saturday,True,False,,False,
d4100d9c-c553-4b73-baf8-b5933de17442,2019,9,25,Wednesday,False,False,,False,
a2852042-0cf2-463c-b08f-578efa36ba4c,2019,11,10,Sunday,True,False,,False,
133cb98e-f336-413f-900b-ad423217bbb3,2019,11,18,Monday,False,False,,False,
8c106077-1043-4d45-b576-cfdbccdf20aa,2019,10,10,Thursday,False,False,,False,
3d2b31cc-048f-4231-aa9c-77582ec74332,2019,9,19,Thursday,False,False,,False,
248a2d1d-12a8-45b2-aa79-593401fdd4ff,2019,11,15,Friday,False,False,,False,
e15aa9f3-4280-4841-9e2f-ca07316004e8,2015,2,26,Thursday,False,False,,False,
6f32e193-2d06-4bd9-a3e7-30961acb21a3,2015,1,6,Tuesday,False,False,,False,
c21276d8-bb0c-478a-aaaf-e6f44b3594b9,2015,2,27,Friday,False,False,,False,
79ff0da4-1600-4f12-be88-34e57447aa44,2015,3,6,Friday,False,False,,False,
e2ec4e52-11e5-4de8-94bd-e110fccc03b8,2015,3,5,Thursday,False,False,,False,
e4d51267-33bc-4458-ae21-9cb84d2bbf53,2015,3,4,Wednesday,False,False,,False,
659fd2d5-cc1d-43f9-b58b-aa1850017f4a,2015,1,7,Wednesday,False,False,,False,
4d232502-d80d-411d-a4d2-fb27bad61f60,2015,2,24,Tuesday,False,False,,False,
d035e1cb-f0a2-432e-95f1-72b4367d6b74,2015,2,21,Saturday,True,False,,False,
8d23f633-d1d8-4521-b676-36076949f5ab,2015,2,25,Wednesday,False,False,,False,
80659f2d-b7fc-4fc9-a7a7-69ea36f1abb8,2015,2,22,Sunday,True,False,,False,
f43b91b9-e55e-4178-9af0-7727000db688,2015,2,3,Tuesday,False,False,,False,
7d81c057-73a9-42a5-97d4-bb91a7bbe119,2015,1,25,Sunday,True,False,,False,
829109c3-0d36-4cce-9a0d-256d333d3532,2015,2,18,Wednesday,False,False,,False,
8f9a50d9-46c6-43c7-87d9-fb7b8fe49bfb,2015,3,3,Tuesday,False,False,,False,
4ad44599-9a6b-4747-bb3e-37238e39b281,2015,3,13,Friday,False,False,,False,
c9bcfc86-9d20-4b03-8e6b-9e4e6ded592f,2015,1,8,Thursday,False,False,,False,
fb5e667f-0ed0-4f6e-952c-1f9b85dde274,2015,3,12,Thursday,False,False,,False,
b39d7539-2ee4-45e5-93a5-86c107b2a97f,2015,2,20,Friday,False,False,,False,
8f268ea8-e347-4cf2-a876-f09fc1d7b72e,2015,3,17,Tuesday,False,False,,False,
d6602c59-11d2-406d-9543-99cb083e2d80,2015,3,20,Friday,False,False,,False,
1a3060f9-dcfd-4c5f-bc5c-52ac8e7bbfb7,2015,3,27,Friday,False,False,,False,
75fa7400-8535-405d-9042-ab645dfb18b9,2015,3,26,Thursday,False,False,,False,
7beadd72-fef2-4bbf-9d5a-0929c69ba3f7,2015,3,25,Wednesday,False,False,,False,
d89a12aa-3a37-49b3-af9a-cd564c4fdaa8,2015,1,9,Friday,False,False,,False,
c4ab42e5-a37c-4752-909e-a6d6cd167f51,2015,3,11,Wednesday,False,False,,False,
fdc31e04-3572-49db-9636-dadca8c224d0,2015,3,10,Tuesday,False,False,,False,
70e72271-801b-46e2-94ed-e4ce502fd9de,2015,3,18,Wednesday,False,False,,False,
5368a2b4-9a77-40bf-b4d5-604c44ab31e2,2015,3,16,Monday,False,False,,False,
